time,sender_id,telephone_number_type,original_network_name,original_network_country,text,translation,language,url_shortener,named_entity,scam_type,lure_principles
03:08:21,phone number,BAD_FORMAT,,,Dear SBI user your SBI YONO Account has been blocked please update your PAN CARD click here to login your net banking update your PAN number,,English,is.gd,State Bank of India,banking,"authority,distraction,time/urgency"
9:19 PM,,,,,Dear customer your INDUSIND Card points worth INR 2918 expired by <DATE_TIME>. Kindly redeem your points in cash or voucher by click here <URL>,,English,,indusind,banking,"authority,need and greed,time/urgency"
,,,,,"Dear Paytm User, Your Paytm A/C KYC has expired. Call Immediately for Verification or A/C with be blocked in <DATE_TIME>. Call Paytm Office Ph <PHONE_NUMBER>. Your KYC has been updated successfully in Paytm Wallet. You will get 1205 cashback in your wallet. To get cashback click here.",,English,,Paytm,banking,"authority,need and greed,time/urgency"
03:08:21 Tuesday - 11:34 AM,phone number,BAD_FORMAT,,,Dear SBI user your SBI YONO Account has been blocked please update your PAN CARD click here to login your net banking update your Pan number <URL>,,English,is.gd,State Bank of India,banking,"authority,distraction,time/urgency"
,,,,,Η χρεωστική σας κάρτα έχει τεθεί προσωρινά σε αναστολή!,Your credit card has been put on hold!,Greek,,,banking,"authority,time/urgency"
03:08:21 Tuesday - 11:34 AM,,,,,Dear SBI user your SBI YONO Account has been blocked please visit here to unlock your PAN CARD click here to login your user id : <URL>,,English,bit.ly,State Bank of India,banking,"authority,need and greed,time/urgency"
"Sunday, 2:35 PM",phone number,MOBILE,TATA DOCOMO,IND,Dear SBI user your SBI YONO A/c has been blocked please update your PAN CARD click here to login your net banking update your PAN numbar <URL>,,English,,State Bank of India,banking,"authority,distraction,time/urgency"
Today 11:48 AM,,,,,Your indusInd payback points worth 7468 expired by <DATE_TIME>. Kindly redeem your point in cash or voucher by click here <DATE_TIME>,,English,,indusind,banking,"authority,distraction,time/urgency"
"hoy, 12:31",,,,,"BBVA: Debido a una actualizacion, <NAMED_ENTITY> suspender <NAMED_ENTITY>. Para desbloquearlo:","BBVA: Due to an update, we have had to suspend your account. To unlock it:",Spanish,,BBVA,banking,"authority,time/urgency"
,,,,,<NAMED_ENTITY> im <NAMED_ENTITY> der BaFin müssen wir Sie zwecks der PIBS Umstellung erneut verifizieren. Bitte folgen Sie den <NAMED_ENTITY> unter,Dear customer on behalf of the <LOCATION> we need to verify you again due to the PIBS conversion. Please follow the instructions under,German,,bafin,banking,"authority,time/urgency"
03:08:21,,,,,Dear SBI user your SBI YONO Account has been blocked please review your PAN CARD click here to login your PAN number: https://.../Atwzc,,English,,State Bank of India,banking,"authority,distraction,time/urgency"
"Monday, November 29, 2021, 12:35",phone number,MOBILE,AirTel,IND,Dear SBI user your SBI YONO Account will be blocked <DATE_TIME>. Please click here link to update your PAN CARD Number <URL> Thank you.,,English,,State Bank of India,banking,"authority,time/urgency"
"hoy, 12:33",,,,,BBVA por falta de seguridad web su tarjeta esta suspendida valida tus datos en el siguiente enlace:,BBVA due to lack of web security your card is suspended validate your data on the following link:,Spanish,,BBVA,banking,"authority,distraction,time/urgency"
13:36,phone number,BAD_FORMAT,,,Dear customer your SBI BANK KYC has been Suspended please complete your KYC immediately click the link,,English,,State Bank of India,banking,"authority,time/urgency"
06:08:21,phone number,BAD_FORMAT,,,Dear SBI user your SBI YONO Account has been blocked please update your PAN CARD click here to login your net banking update your PAN number,,English,is.gd,State Bank of India,banking,"authority,distraction,time/urgency"
"Today 19:27, Today 19:38",phone number,MOBILE,Vodafone India,IND,Dear Customer your SBI bank account has been suspended for KYC Please Complete your KYC 10 min click here link,,English,,State Bank of India,banking,"authority,time/urgency"
19:12 19 juni 2021,phone number,BAD_FORMAT,,,"[ING]: <NAMED_ENTITY> klant, Door verdachte inlogpogingen op uw internetbankieren vragen wij u om een verificatie. <NAMED_ENTITY> met spoed via:","[ING]: Dear customer, Due to suspicious login attempts on your internet banking, we ask you to do a verification. Verify urgently via:",Dutch,,ING Bank,banking,"authority,time/urgency"
03:08:21 - Tuesday 11:34 AM,phone number,BAD_FORMAT,,,Dear SBI user your SBI YONO Account has been blocked please update your PAN CARD click here to login your net banking update your PAN number <URL>,,English,is.gd,State Bank of India,banking,"authority,distraction,time/urgency"
23 de des. 21:44,phone number,BAD_FORMAT,,,"CaixaBank: Lamentamos informarle que su cuenta ha <NAMED_ENTITY>, y por su seguridad le pedimos que complete <NAMED_ENTITY> :","CaixaBank: We regret to inform you that your account has been deactivated, and for your safety we ask you to complete the following verification:",Spanish,bit.ly,CaixaBank,banking,"authority,distraction,time/urgency"
,,,,,ING:Por motivos de seguridad su cuenta está bloqueada para desbloquearla pulse aquí,ING: For security reasons your account is blocked to unlock it click here,Spanish,,ING Bank,banking,"authority,distraction,time/urgency"
Yesterday 01:47 PM,phone number,BAD_FORMAT,,,Dear SBI user your SBI YONO Account will be block <DATE_TIME>. Please click here link update your PAN CARD Number.,,English,bit.ly,State Bank of India,banking,"authority,distraction,time/urgency"
03:08:21 Tuesday - 11:34 AM,,,,,Dear SBI user your SBI YONO Account has been blocked please update your PAN CARD click here to login your net banking update your Pan number <URL>,,English,is.gd,State Bank of India,banking,"authority,distraction,time/urgency"
Tuesday 11:34 AM,,,,,Dear SBI user your SBI YONO Account has been blocked please recover your PAN CARD click here to login your PAN number: https://.../gTzAWCZ,,English,,State Bank of India,banking,"authority,need and greed,time/urgency"
11:48 am,phone number,BAD_FORMAT,,,Dear customer your PAYTM KYC been expired your PAYTM will be bocked within <DATE_TIME> Please contact PAYTM OFFICE PH <PHONE_NUMBER>,,English,,Paytm,banking,"authority,distraction,time/urgency"
1:48 PM,phone number,LANDLINE,Broadvox,USA,(BOA) your account is limited. Please follow the link to securely update your personal information.,,English,,Bank of America,banking,"authority,time/urgency"
"Tuesday, 16 March 2021 20:40",,,,,Your CPR has been expired from the BenefitPay record So please update your CPR again immediately in your BenefitPay Account click here <URL>,,English,bit.ly,benefitpay,banking,"authority,time/urgency"
"Today, 9:55 AM",phone number,MOBILE,Vodafone India,IND,"Dear,
        Customer Your State Bank of india  Account Will be Suspended!
        Please Re KYC Verification Update
        Click here link https:// <URL>
        Thank you",,English,,State Bank of India,banking,"authority,time/urgency"
8:15 am,,,,,Dear customer your Kotak Card points worth <DATE_TIME> expire by <DATE_TIME>. Kindly redeem your points in cash by click here <URL> muskan,,English,,Kotak Mahindra Bank,banking,"authority,distraction,time/urgency"
03:08:21 - Tuesday 11:34 AM,phone number,BAD_FORMAT,,,Dear SBI user your SBI YONO Account has been blocked please update your PAN CARD click here to login your net banking update your PAN number <URL>,,English,is.gd,State Bank of India,banking,"authority,distraction,time/urgency"
Yesterday 12:17 PM,,,,,<NAMED_ENTITY>-Did You Attempt A Zelle Payment For The Amount of $5000.00? Reply YES or NO Or 1 To Decline Fraud Alerts,,English,,JP Morgan Chase,banking,"authority,distraction,time/urgency"
03-08-21 11:34 AM,,,,,Dear SBI user your SBI YONO Account has been blocked please update your PAN CARD click here to login your net banking update your PAN number <URL>,,English,is.gd,State Bank of India,banking,"authority,distraction,time/urgency"
03:08:21 Tuesday - 11:34 AM,,,,,Dear SBI user your SBI YONO Account has been blocked please refer your PAN CARD click here to login your PAN number: <URL>,,English,,State Bank of India,banking,"authority,distraction,time/urgency"
Today 16:07,,,,,"LLOYDS ALERT: A new payee has been linked in your app. If this WAS you, ignore this message, if NOT, cancel at :",,English,,Lloyds Bank,banking,"authority,distraction,time/urgency"
woensdag 21 april 2021 04:18,phone number,BAD_FORMAT,,,"[ING]: Op <DATE_TIME> word er €673,79 euro van uw rekening afgeschreven. <NAMED_ENTITY>? <NAMED_ENTITY> incasso-opdracht via:","[ING]: On <DATE_TIME>, €673.79 will be deducted from your account. Is this not correct? Then check this direct debit via:",Dutch,,ING Bank,banking,"authority,distraction,time/urgency"
"14:07 Mon January 4, 2021",,,,,Phonepe Sent You ₹499 Ca... CREDIT IN YOUR BANK XXXXXXXX537,,English,,PhonePe,banking,"authority,need and greed"
20:04,,,,,"VERIFICA I TUOI DATI
Il tuo conto risulta essere <NAMED_ENTITY>.
Verifica i tuoi dati per sbloccare le funzionalità del tuo conto

Conferma la tua identità
NOME UTENTE
inserisci

PASSWORD
inserisci

CELLULARE
Inserisci il tuo cellulare
VERIFICA","VERIFY YOUR DATA
Your account appears to be temporarily blocked.
Check your data to unlock the functionality of your account

Confirm your identity
USERNAME
insert

PASSWORD
insert

MOBILE
Enter your mobile
CHECK",Italian,,,banking,"authority,distraction,time/urgency"
Today 20:20,,,,,"Your PTSB visa card has been used in an online transaction at 20:11
Not you?
<URL> as soon as possible.",,English,,ptsb,banking,"authority,time/urgency"
"Tuesday, July 20, 2021 3:16 PM",phone number,MOBILE,AirTel,IND,MSME Business loan Ref. No. is LN57-121Z62-XXX6 Generated successfully. Verify your details Now -,,English,bit.ly,msme business loan,banking,"authority,need and greed,time/urgency"
18:55,,,,,"Your loan is being drawn. You need to add 5% of the loan amount to your wallet balance to verify your repayment ability. After the verification is completed, the loan contract becomes effective immediately. The loan you withdraw will reach your bank account within <DATE_TIME>, and the fees you paid will be transferred to your account together with your loan. If you need help, please contact WhatsApp 1-to-1 dedicated customer service. <PHONE_NUMBER>",,English,,,banking,"need and greed,time/urgency"
"ayer, 23:05",phone number,MOBILE,Vodafone,ESP,"CaixaBank: Lamentamos informarle que su cuenta ha sido desactivada por seguridad, para activarla complete <NAMED_ENTITY>","CaixaBank: We regret to inform you that your account has been deactivated for security, to activate it complete the following verification:",Spanish,,CaixaBank,banking,"authority,distraction,time/urgency"
03:08:21 Tuesday - 11:34 AM,,,,,Dear SBI user your SBI YONO Account has been blocked please renew your PAN CARD click here to login your PAN number: <URL>,,English,bit.ly,State Bank of India,banking,"authority,need and greed,time/urgency"
03:08:21 Tuesday - 11:34 AM,,,,,Dear SBI user your SBI YONO Account has been blocked please read your PAN CARD click here to login your PAN number: <URL>,,English,bit.ly,State Bank of India,banking,"authority,distraction,time/urgency"
,,,,,"<NAMED_ENTITY>, epalithefste tis plirofories sas tora =>","Important Bank Security Update, verify your details now =>",Greek,,bank,banking,"authority,time/urgency"
,phone number,MOBILE,Vodafone,NLD,Uw huidige betaalpas vervalt voor gebruik. <NAMED_ENTITY> gratis <NAMED_ENTITY> via:,Your current debit card will expire for use. Request the renewed debit card for free now and avoid blocking via:,Dutch,bit.do,,banking,time/urgency
03:08:21 Tuesday - 11:34 AM,,,,,Dear SBI user your SBI YONO Account has been blocked please update your PAN CARD click here to login your net banking update your PAN number <URL>,,English,is.gd,State Bank of India,banking,"authority,distraction,time/urgency"
"Friday, 16 April 2021 11:31",phone number,MOBILE,Vodafone UK,GBR,"HSBC ALERT: A payee request for <NAMED_ENTITY> has been made on your account. If this was NOT done by you, visit: <URL>",,English,,HSBC UK,banking,"authority,time/urgency"
"Tuesday, 21 September 2021 20:20",,,,,ACH Debit mandate registered for Rs. 35000.00 /- with frequency ADHO in HDFC Bank A/c <URL>XXXXXXX26282 for Razorpay software pvt ltd with UMRN No.HDFC7023008210019349.,,English,,HDFC Bank,banking,authority
Today 12:55,,,,,"PTSB: You have an outgoing payment of €179.99 to the online merchant ""<LOCATION>"". Please approve or decline this payment at: <URL>",,English,,ptsb,banking,"authority,time/urgency"
Yesterday 12:17 PM,,,,,<NAMED_ENTITY>-Did You Attempt A Zelle Payment For The Amount of $5000.00? Reply YES or NO Or 1 To Decline Fraud Alerts,,English,,JP Morgan Chase,banking,"authority,distraction,time/urgency"
06:08:21,phone number,BAD_FORMAT,,,Dear SBI user your SBI YONO Account has been blocked please update your PAN CARD click here to login your net banking update your PAN number,,English,is.gd,State Bank of India,banking,"authority,distraction,time/urgency"
"Thursday, October 28, 2021 14:18",,,,,VKFBNK Pandemi DESTEK YARDIMINIZ HESABINIZA AKTARILMISTIR ALMAK ICIN BASVUR : <NAMED_ENTITY>,VKFBNK Pandemic SUPPORT YOUR AID HAS BEEN TRANSFERRED TO YOUR ACCOUNT APPLY TO RECEIVE : <NAMED_ENTITY>,Turkish,,vkfbnk,banking,"authority,need and greed,time/urgency"
"Today, 12:22 PM",phone number,MOBILE,Reliance Jio,IND,"Dear Customer, Your PAYTM KYC has expired.
Your PAYTM will be blocked within <DATE_TIME>.
Please contact PAYTM OFFICE PH <PHONE_NUMBER>",,English,,Paytm,banking,"authority,time/urgency"
"hoy, 19:15",phone number,MOBILE,Vodafone,ESP,Caixabank:Lamentamos informarle que su cuenta ha sido desactivada.por su seguridad le rogamos que complete la siguiente verificación:,"Caixabank: We regret to inform you that your account has been deactivated. For your security, we ask you to complete the following verification:",Spanish,bit.ly,CaixaBank,banking,"authority,distraction,need and greed,time/urgency"
